model,strategy,window_days,scenario,review_effectiveness,update_cost,false_escalation_cost,rows,fraud_count,cost_total,cost_per_txn,reward_total,review_count,review_rate,escalate_count,approve_count,fraud_approved,fraud_referred,fraud_referred_rate,false_escalations_per_1000_legit,updates,update_cost_total
lightgbm,alert,expanding,model,1.0,0.0,10.0,88581,3083,754679.0465665,8.519649208820177,-754679.0465665,4898,0.055294024677978344,4119,79564,898,2185,0.7087252675964969,27.719946665419073,1,0.0
lightgbm,alert,expanding,model,1.0,0.0,25.0,88581,3083,790229.0465665,8.920976807289373,-790229.0465665,4898,0.055294024677978344,4119,79564,898,2185,0.7087252675964969,27.719946665419073,1,0.0
lightgbm,alert,expanding,model,1.0,100.0,5.0,88581,3083,742929.0465665,8.387002252926699,-742929.0465665,4898,0.055294024677978344,4119,79564,898,2185,0.7087252675964969,27.719946665419073,1,100.0
lightgbm,alert,expanding,model,1.0,100.0,10.0,88581,3083,754779.0465665,8.520778119083099,-754779.0465665,4898,0.055294024677978344,4119,79564,898,2185,0.7087252675964969,27.719946665419073,1,100.0
lightgbm,alert,expanding,model,1.0,100.0,25.0,88581,3083,790329.0465665,8.922105717552297,-790329.0465665,4898,0.055294024677978344,4119,79564,898,2185,0.7087252675964969,27.719946665419073,1,100.0
lightgbm,alert,expanding,model,1.0,500.0,5.0,88581,3083,743329.0465665,8.391517893978392,-743329.0465665,4898,0.055294024677978344,4119,79564,898,2185,0.7087252675964969,27.719946665419073,1,500.0
lightgbm,alert,expanding,model,1.0,500.0,10.0,88581,3083,755179.0465665,8.525293760134792,-755179.0465665,4898,0.055294024677978344,4119,79564,898,2185,0.7087252675964969,27.719946665419073,1,500.0
lightgbm,alert,expanding,model,1.0,500.0,25.0,88581,3083,790729.0465665,8.92662135860399,-790729.0465665,4898,0.055294024677978344,4119,79564,898,2185,0.7087252675964969,27.719946665419073,1,500.0
xgboost,static,initial_70pct,model,0.6,0.0,5.0,88581,3083,977729.187591,11.037685142310428,-977729.187591,4898,0.055294024677978344,4088,79595,1090,1993,0.6464482646772624,29.275538609090273,0,0.0
xgboost,static,initial_70pct,model,0.6,0.0,10.0,88581,3083,990244.1875910001,11.178968261715267,-990244.1875910001,4898,0.055294024677978344,4088,79595,1090,1993,0.6464482646772624,29.275538609090273,0,0.0
xgboost,static,initial_70pct,model,0.6,0.0,25.0,88581,3083,1027789.1875910001,11.602817619929784,-1027789.1875910001,4898,0.055294024677978344,4088,79595,1090,1993,0.6464482646772624,29.275538609090273,0,0.0
xgboost,static,initial_70pct,model,0.6,100.0,5.0,88581,3083,977729.187591,11.037685142310428,-977729.187591,4898,0.055294024677978344,4088,79595,1090,1993,0.6464482646772624,29.275538609090273,0,0.0
xgboost,static,initial_70pct,model,0.6,100.0,10.0,88581,3083,990244.1875910001,11.178968261715267,-990244.1875910001,4898,0.055294024677978344,4088,79595,1090,1993,0.6464482646772624,29.275538609090273,0,0.0
xgboost,static,initial_70pct,model,0.6,100.0,25.0,88581,3083,1027789.1875910001,11.602817619929784,-1027789.1875910001,4898,0.055294024677978344,4088,79595,1090,1993,0.6464482646772624,29.275538609090273,0,0.0
xgboost,static,initial_70pct,model,0.6,500.0,5.0,88581,3083,977729.187591,11.037685142310428,-977729.187591,4898,0.055294024677978344,4088,79595,1090,1993,0.6464482646772624,29.275538609090273,0,0.0
xgboost,static,initial_70pct,model,0.6,500.0,10.0,88581,3083,990244.1875910001,11.178968261715267,-990244.1875910001,4898,0.055294024677978344,4088,79595,1090,1993,0.6464482646772624,29.275538609090273,0,0.0
xgboost,static,initial_70pct,model,0.6,500.0,25.0,88581,3083,1027789.1875910001,11.602817619929784,-1027789.1875910001,4898,0.055294024677978344,4088,79595,1090,1993,0.6464482646772624,29.275538609090273,0,0.0
xgboost,static,initial_70pct,model,0.8,0.0,5.0,88581,3083,907369.923735,10.24339219172283,-907369.923735,4898,0.055294024677978344,4088,79595,1090,1993,0.6464482646772624,29.275538609090273,0,0.0
xgboost,static,initial_70pct,model,0.8,0.0,10.0,88581,3083,919884.923735,10.384675311127667,-919884.923735,4898,0.055294024677978344,4088,79595,1090,1993,0.6464482646772624,29.275538609090273,0,0.0
xgboost,static,initial_70pct,model,0.8,0.0,25.0,88581,3083,957429.923735,10.808524669342184,-957429.923735,4898,0.055294024677978344,4088,79595,1090,1993,0.6464482646772624,29.275538609090273,0,0.0
xgboost,static,initial_70pct,model,0.8,100.0,5.0,88581,3083,907369.923735,10.24339219172283,-907369.923735,4898,0.055294024677978344,4088,79595,1090,1993,0.6464482646772624,29.275538609090273,0,0.0
xgboost,static,initial_70pct,model,0.8,100.0,10.0,88581,3083,919884.923735,10.384675311127667,-919884.923735,4898,0.055294024677978344,4088,79595,1090,1993,0.6464482646772624,29.275538609090273,0,0.0
xgboost,static,initial_70pct,model,0.8,100.0,25.0,88581,3083,957429.923735,10.808524669342184,-957429.923735,4898,0.055294024677978344,4088,79595,1090,1993,0.6464482646772624,29.275538609090273,0,0.0
xgboost,static,initial_70pct,model,0.8,500.0,5.0,88581,3083,907369.923735,10.24339219172283,-907369.923735,4898,0.055294024677978344,4088,79595,1090,1993,0.6464482646772624,29.275538609090273,0,0.0
xgboost,static,initial_70pct,model,0.8,500.0,10.0,88581,3083,919884.923735,10.384675311127667,-919884.923735,4898,0.055294024677978344,4088,79595,1090,1993,0.6464482646772624,29.275538609090273,0,0.0
xgboost,static,initial_70pct,model,0.8,500.0,25.0,88581,3083,957429.923735,10.808524669342184,-957429.923735,4898,0.055294024677978344,4088,79595,1090,1993,0.6464482646772624,29.275538609090273,0,0.0
xgboost,static,initial_70pct,model,1.0,0.0,5.0,88581,3083,837010.6598790002,9.449099241135235,-837010.6598790002,4898,0.055294024677978344,4088,79595,1090,1993,0.6464482646772624,29.275538609090273,0,0.0
xgboost,static,initial_70pct,model,1.0,0.0,10.0,88581,3083,849525.6598790002,9.590382360540072,-849525.6598790002,4898,0.055294024677978344,4088,79595,1090,1993,0.6464482646772624,29.275538609090273,0,0.0
xgboost,static,initial_70pct,model,1.0,0.0,25.0,88581,3083,887070.6598790002,10.014231718754589,-887070.6598790002,4898,0.055294024677978344,4088,79595,1090,1993,0.6464482646772624,29.275538609090273,0,0.0
xgboost,static,initial_70pct,model,1.0,100.0,5.0,88581,3083,837010.6598790002,9.449099241135235,-837010.6598790002,4898,0.055294024677978344,4088,79595,1090,1993,0.6464482646772624,29.275538609090273,0,0.0
xgboost,static,initial_70pct,model,1.0,100.0,10.0,88581,3083,849525.6598790002,9.590382360540072,-849525.6598790002,4898,0.055294024677978344,4088,79595,1090,1993,0.6464482646772624,29.275538609090273,0,0.0
xgboost,static,initial_70pct,model,1.0,100.0,25.0,88581,3083,887070.6598790002,10.014231718754589,-887070.6598790002,4898,0.055294024677978344,4088,79595,1090,1993,0.6464482646772624,29.275538609090273,0,0.0
xgboost,static,initial_70pct,model,1.0,500.0,5.0,88581,3083,837010.6598790002,9.449099241135235,-837010.6598790002,4898,0.055294024677978344,4088,79595,1090,1993,0.6464482646772624,29.275538609090273,0,0.0
xgboost,static,initial_70pct,model,1.0,500.0,10.0,88581,3083,849525.6598790002,9.590382360540072,-849525.6598790002,4898,0.055294024677978344,4088,79595,1090,1993,0.6464482646772624,29.275538609090273,0,0.0
xgboost,static,initial_70pct,model,1.0,500.0,25.0,88581,3083,887070.6598790002,10.014231718754589,-887070.6598790002,4898,0.055294024677978344,4088,79595,1090,1993,0.6464482646772624,29.275538609090273,0,0.0
xgboost,periodic,14,model,0.6,0.0,5.0,88581,3083,1022821.59261,11.546737930368815,-1022821.59261,4898,0.055294024677978344,4130,79553,952,2131,0.6912098605254622,27.450934524784206,5,0.0
xgboost,periodic,14,model,0.6,0.0,10.0,88581,3083,1034556.59261,11.679215549722853,-1034556.59261,4898,0.055294024677978344,4130,79553,952,2131,0.6912098605254622,27.450934524784206,5,0.0
xgboost,periodic,14,model,0.6,0.0,25.0,88581,3083,1069761.59261,12.076648407784964,-1069761.59261,4898,0.055294024677978344,4130,79553,952,2131,0.6912098605254622,27.450934524784206,5,0.0
xgboost,periodic,14,model,0.6,100.0,5.0,88581,3083,1023321.59261,11.552382481683432,-1023321.59261,4898,0.055294024677978344,4130,79553,952,2131,0.6912098605254622,27.450934524784206,5,500.0
xgboost,periodic,14,model,0.6,100.0,10.0,88581,3083,1035056.59261,11.684860101037469,-1035056.59261,4898,0.055294024677978344,4130,79553,952,2131,0.6912098605254622,27.450934524784206,5,500.0
xgboost,periodic,14,model,0.6,100.0,25.0,88581,3083,1070261.59261,12.082292959099581,-1070261.59261,4898,0.055294024677978344,4130,79553,952,2131,0.6912098605254622,27.450934524784206,5,500.0
xgboost,periodic,14,model,0.6,500.0,5.0,88581,3083,1025321.59261,11.574960686941896,-1025321.59261,4898,0.055294024677978344,4130,79553,952,2131,0.6912098605254622,27.450934524784206,5,2500.0
xgboost,periodic,14,model,0.6,500.0,10.0,88581,3083,1037056.59261,11.707438306295932,-1037056.59261,4898,0.055294024677978344,4130,79553,952,2131,0.6912098605254622,27.450934524784206,5,2500.0
xgboost,periodic,14,model,0.6,500.0,25.0,88581,3083,1072261.59261,12.104871164358045,-1072261.59261,4898,0.055294024677978344,4130,79553,952,2131,0.6912098605254622,27.450934524784206,5,2500.0
xgboost,periodic,14,model,0.8,0.0,5.0,88581,3083,950346.464556,10.728558771700477,-950346.464556,4898,0.055294024677978344,4130,79553,952,2131,0.6912098605254622,27.450934524784206,5,0.0
xgboost,periodic,14,model,0.8,0.0,10.0,88581,3083,962081.464556,10.861036391054515,-962081.464556,4898,0.055294024677978344,4130,79553,952,2131,0.6912098605254622,27.450934524784206,5,0.0
xgboost,periodic,14,model,0.8,0.0,25.0,88581,3083,997286.464556,11.258469249116628,-997286.464556,4898,0.055294024677978344,4130,79553,952,2131,0.6912098605254622,27.450934524784206,5,0.0
xgboost,periodic,14,model,0.8,100.0,5.0,88581,3083,950846.464556,10.734203323015093,-950846.464556,4898,0.055294024677978344,4130,79553,952,2131,0.6912098605254622,27.450934524784206,5,500.0
xgboost,periodic,14,model,0.8,100.0,10.0,88581,3083,962581.464556,10.86668094236913,-962581.464556,4898,0.055294024677978344,4130,79553,952,2131,0.6912098605254622,27.450934524784206,5,500.0
xgboost,periodic,14,model,0.8,100.0,25.0,88581,3083,997786.464556,11.264113800431243,-997786.464556,4898,0.055294024677978344,4130,79553,952,2131,0.6912098605254622,27.450934524784206,5,500.0
xgboost,periodic,14,model,0.8,500.0,5.0,88581,3083,952846.464556,10.756781528273557,-952846.464556,4898,0.055294024677978344,4130,79553,952,2131,0.6912098605254622,27.450934524784206,5,2500.0
xgboost,periodic,14,model,0.8,500.0,10.0,88581,3083,964581.464556,10.889259147627595,-964581.464556,4898,0.055294024677978344,4130,79553,952,2131,0.6912098605254622,27.450934524784206,5,2500.0
xgboost,periodic,14,model,0.8,500.0,25.0,88581,3083,999786.464556,11.286692005689707,-999786.464556,4898,0.055294024677978344,4130,79553,952,2131,0.6912098605254622,27.450934524784206,5,2500.0
xgboost,periodic,14,model,1.0,0.0,5.0,88581,3083,877871.3365020001,9.910379613032141,-877871.3365020001,4898,0.055294024677978344,4130,79553,952,2131,0.6912098605254622,27.450934524784206,5,0.0
xgboost,periodic,14,model,1.0,0.0,10.0,88581,3083,889606.3365020001,10.04285723238618,-889606.3365020001,4898,0.055294024677978344,4130,79553,952,2131,0.6912098605254622,27.450934524784206,5,0.0
xgboost,periodic,14,model,1.0,0.0,25.0,88581,3083,924811.3365020001,10.440290090448292,-924811.3365020001,4898,0.055294024677978344,4130,79553,952,2131,0.6912098605254622,27.450934524784206,5,0.0
xgboost,periodic,14,model,1.0,100.0,5.0,88581,3083,878371.3365020001,9.916024164346757,-878371.3365020001,4898,0.055294024677978344,4130,79553,952,2131,0.6912098605254622,27.450934524784206,5,500.0
xgboost,periodic,14,model,1.0,100.0,10.0,88581,3083,890106.3365020001,10.048501783700795,-890106.3365020001,4898,0.055294024677978344,4130,79553,952,2131,0.6912098605254622,27.450934524784206,5,500.0
xgboost,periodic,14,model,1.0,100.0,25.0,88581,3083,925311.3365020001,10.445934641762907,-925311.3365020001,4898,0.055294024677978344,4130,79553,952,2131,0.6912098605254622,27.450934524784206,5,500.0
xgboost,periodic,14,model,1.0,500.0,5.0,88581,3083,880371.3365020001,9.93860236960522,-880371.3365020001,4898,0.055294024677978344,4130,79553,952,2131,0.6912098605254622,27.450934524784206,5,2500.0
xgboost,periodic,14,model,1.0,500.0,10.0,88581,3083,892106.3365020001,10.071079988959259,-892106.3365020001,4898,0.055294024677978344,4130,79553,952,2131,0.6912098605254622,27.450934524784206,5,2500.0
xgboost,periodic,14,model,1.0,500.0,25.0,88581,3083,927311.3365020001,10.46851284702137,-927311.3365020001,4898,0.055294024677978344,4130,79553,952,2131,0.6912098605254622,27.450934524784206,5,2500.0
xgboost,alert,14,model,0.6,0.0,5.0,88581,3083,1093154.8824465,12.340737657584583,-1093154.8824465,4898,0.055294024677978344,4004,79679,1009,2074,0.6727213752838145,26.784252263210835,2,0.0
xgboost,alert,14,model,0.6,0.0,10.0,88581,3083,1104604.8824465,12.46999788268929,-1104604.8824465,4898,0.055294024677978344,4004,79679,1009,2074,0.6727213752838145,26.784252263210835,2,0.0
xgboost,alert,14,model,0.6,0.0,25.0,88581,3083,1138954.8824465,12.857778558003409,-1138954.8824465,4898,0.055294024677978344,4004,79679,1009,2074,0.6727213752838145,26.784252263210835,2,0.0
xgboost,alert,14,model,0.6,100.0,5.0,88581,3083,1093354.8824465,12.34299547811043,-1093354.8824465,4898,0.055294024677978344,4004,79679,1009,2074,0.6727213752838145,26.784252263210835,2,200.0
xgboost,alert,14,model,0.6,100.0,10.0,88581,3083,1104804.8824465,12.472255703215136,-1104804.8824465,4898,0.055294024677978344,4004,79679,1009,2074,0.6727213752838145,26.784252263210835,2,200.0
xgboost,alert,14,model,0.6,100.0,25.0,88581,3083,1139154.8824465,12.860036378529255,-1139154.8824465,4898,0.055294024677978344,4004,79679,1009,2074,0.6727213752838145,26.784252263210835,2,200.0
xgboost,alert,14,model,0.6,500.0,5.0,88581,3083,1094154.8824465,12.352026760213816,-1094154.8824465,4898,0.055294024677978344,4004,79679,1009,2074,0.6727213752838145,26.784252263210835,2,1000.0
xgboost,alert,14,model,0.6,500.0,10.0,88581,3083,1105604.8824465,12.481286985318523,-1105604.8824465,4898,0.055294024677978344,4004,79679,1009,2074,0.6727213752838145,26.784252263210835,2,1000.0
xgboost,alert,14,model,0.6,500.0,25.0,88581,3083,1139954.8824465,12.869067660632641,-1139954.8824465,4898,0.055294024677978344,4004,79679,1009,2074,0.6727213752838145,26.784252263210835,2,1000.0
xgboost,alert,14,model,0.8,0.0,5.0,88581,3083,1025027.9297205,11.571645496443933,-1025027.9297205,4898,0.055294024677978344,4004,79679,1009,2074,0.6727213752838145,26.784252263210835,2,0.0
xgboost,alert,14,model,0.8,0.0,10.0,88581,3083,1036477.9297205,11.70090572154864,-1036477.9297205,4898,0.055294024677978344,4004,79679,1009,2074,0.6727213752838145,26.784252263210835,2,0.0
xgboost,alert,14,model,0.8,0.0,25.0,88581,3083,1070827.9297205,12.088686396862759,-1070827.9297205,4898,0.055294024677978344,4004,79679,1009,2074,0.6727213752838145,26.784252263210835,2,0.0
xgboost,alert,14,model,0.8,100.0,5.0,88581,3083,1025227.9297205,11.57390331696978,-1025227.9297205,4898,0.055294024677978344,4004,79679,1009,2074,0.6727213752838145,26.784252263210835,2,200.0
xgboost,alert,14,model,0.8,100.0,10.0,88581,3083,1036677.9297205,11.703163542074485,-1036677.9297205,4898,0.055294024677978344,4004,79679,1009,2074,0.6727213752838145,26.784252263210835,2,200.0
xgboost,alert,14,model,0.8,100.0,25.0,88581,3083,1071027.9297205,12.090944217388605,-1071027.9297205,4898,0.055294024677978344,4004,79679,1009,2074,0.6727213752838145,26.784252263210835,2,200.0
xgboost,alert,14,model,0.8,500.0,5.0,88581,3083,1026027.9297205,11.582934599073164,-1026027.9297205,4898,0.055294024677978344,4004,79679,1009,2074,0.6727213752838145,26.784252263210835,2,1000.0
xgboost,alert,14,model,0.8,500.0,10.0,88581,3083,1037477.9297205,11.712194824177871,-1037477.9297205,4898,0.055294024677978344,4004,79679,1009,2074,0.6727213752838145,26.784252263210835,2,1000.0
xgboost,alert,14,model,0.8,500.0,25.0,88581,3083,1071827.9297205,12.099975499491991,-1071827.9297205,4898,0.055294024677978344,4004,79679,1009,2074,0.6727213752838145,26.784252263210835,2,1000.0
xgboost,alert,14,model,1.0,0.0,5.0,88581,3083,956900.9769945003,10.802553335303285,-956900.9769945003,4898,0.055294024677978344,4004,79679,1009,2074,0.6727213752838145,26.784252263210835,2,0.0
xgboost,alert,14,model,1.0,0.0,10.0,88581,3083,968350.9769945003,10.931813560407992,-968350.9769945003,4898,0.055294024677978344,4004,79679,1009,2074,0.6727213752838145,26.784252263210835,2,0.0
xgboost,alert,14,model,1.0,0.0,25.0,88581,3083,1002700.9769945003,11.31959423572211,-1002700.9769945003,4898,0.055294024677978344,4004,79679,1009,2074,0.6727213752838145,26.784252263210835,2,0.0
xgboost,alert,14,model,1.0,100.0,5.0,88581,3083,957100.9769945003,10.804811155829132,-957100.9769945003,4898,0.055294024677978344,4004,79679,1009,2074,0.6727213752838145,26.784252263210835,2,200.0
xgboost,alert,14,model,1.0,100.0,10.0,88581,3083,968550.9769945003,10.934071380933837,-968550.9769945003,4898,0.055294024677978344,4004,79679,1009,2074,0.6727213752838145,26.784252263210835,2,200.0
xgboost,alert,14,model,1.0,100.0,25.0,88581,3083,1002900.9769945003,11.321852056247957,-1002900.9769945003,4898,0.055294024677978344,4004,79679,1009,2074,0.6727213752838145,26.784252263210835,2,200.0
xgboost,alert,14,model,1.0,500.0,5.0,88581,3083,957900.9769945003,10.813842437932516,-957900.9769945003,4898,0.055294024677978344,4004,79679,1009,2074,0.6727213752838145,26.784252263210835,2,1000.0
xgboost,alert,14,model,1.0,500.0,10.0,88581,3083,969350.9769945003,10.943102663037223,-969350.9769945003,4898,0.055294024677978344,4004,79679,1009,2074,0.6727213752838145,26.784252263210835,2,1000.0
xgboost,alert,14,model,1.0,500.0,25.0,88581,3083,1003700.9769945003,11.330883338351342,-1003700.9769945003,4898,0.055294024677978344,4004,79679,1009,2074,0.6727213752838145,26.784252263210835,2,1000.0
xgboost,periodic,30,model,0.6,0.0,5.0,88581,3083,921634.242009,10.404423544654046,-921634.242009,4898,0.055294024677978344,4175,79508,880,2203,0.7145637366201751,27.4158459847014,5,0.0
xgboost,periodic,30,model,0.6,0.0,10.0,88581,3083,933354.242009,10.536731827468644,-933354.242009,4898,0.055294024677978344,4175,79508,880,2203,0.7145637366201751,27.4158459847014,5,0.0
xgboost,periodic,30,model,0.6,0.0,25.0,88581,3083,968514.242009,10.933656675912442,-968514.242009,4898,0.055294024677978344,4175,79508,880,2203,0.7145637366201751,27.4158459847014,5,0.0
xgboost,periodic,30,model,0.6,100.0,5.0,88581,3083,922134.242009,10.410068095968661,-922134.242009,4898,0.055294024677978344,4175,79508,880,2203,0.7145637366201751,27.4158459847014,5,500.0
xgboost,periodic,30,model,0.6,100.0,10.0,88581,3083,933854.242009,10.542376378783262,-933854.242009,4898,0.055294024677978344,4175,79508,880,2203,0.7145637366201751,27.4158459847014,5,500.0
xgboost,periodic,30,model,0.6,100.0,25.0,88581,3083,969014.242009,10.939301227227059,-969014.242009,4898,0.055294024677978344,4175,79508,880,2203,0.7145637366201751,27.4158459847014,5,500.0
xgboost,periodic,30,model,0.6,500.0,5.0,88581,3083,924134.242009,10.432646301227125,-924134.242009,4898,0.055294024677978344,4175,79508,880,2203,0.7145637366201751,27.4158459847014,5,2500.0
xgboost,periodic,30,model,0.6,500.0,10.0,88581,3083,935854.242009,10.564954584041725,-935854.242009,4898,0.055294024677978344,4175,79508,880,2203,0.7145637366201751,27.4158459847014,5,2500.0
xgboost,periodic,30,model,0.6,500.0,25.0,88581,3083,971014.242009,10.961879432485523,-971014.242009,4898,0.055294024677978344,4175,79508,880,2203,0.7145637366201751,27.4158459847014,5,2500.0
xgboost,periodic,30,model,0.8,0.0,5.0,88581,3083,838694.450319,9.468107724218513,-838694.450319,4898,0.055294024677978344,4175,79508,880,2203,0.7145637366201751,27.4158459847014,5,0.0
xgboost,periodic,30,model,0.8,0.0,10.0,88581,3083,850414.450319,9.600416007033111,-850414.450319,4898,0.055294024677978344,4175,79508,880,2203,0.7145637366201751,27.4158459847014,5,0.0
xgboost,periodic,30,model,0.8,0.0,25.0,88581,3083,885574.450319,9.997340855476908,-885574.450319,4898,0.055294024677978344,4175,79508,880,2203,0.7145637366201751,27.4158459847014,5,0.0
xgboost,periodic,30,model,0.8,100.0,5.0,88581,3083,839194.450319,9.473752275533128,-839194.450319,4898,0.055294024677978344,4175,79508,880,2203,0.7145637366201751,27.4158459847014,5,500.0
xgboost,periodic,30,model,0.8,100.0,10.0,88581,3083,850914.450319,9.606060558347728,-850914.450319,4898,0.055294024677978344,4175,79508,880,2203,0.7145637366201751,27.4158459847014,5,500.0
xgboost,periodic,30,model,0.8,100.0,25.0,88581,3083,886074.450319,10.002985406791526,-886074.450319,4898,0.055294024677978344,4175,79508,880,2203,0.7145637366201751,27.4158459847014,5,500.0
xgboost,periodic,30,model,0.8,500.0,5.0,88581,3083,841194.450319,9.496330480791592,-841194.450319,4898,0.055294024677978344,4175,79508,880,2203,0.7145637366201751,27.4158459847014,5,2500.0
xgboost,periodic,30,model,0.8,500.0,10.0,88581,3083,852914.450319,9.628638763606192,-852914.450319,4898,0.055294024677978344,4175,79508,880,2203,0.7145637366201751,27.4158459847014,5,2500.0
xgboost,periodic,30,model,0.8,500.0,25.0,88581,3083,888074.450319,10.02556361204999,-888074.450319,4898,0.055294024677978344,4175,79508,880,2203,0.7145637366201751,27.4158459847014,5,2500.0
xgboost,periodic,30,model,1.0,0.0,5.0,88581,3083,755754.6586290001,8.53179190378298,-755754.6586290001,4898,0.055294024677978344,4175,79508,880,2203,0.7145637366201751,27.4158459847014,5,0.0
xgboost,periodic,30,model,1.0,0.0,10.0,88581,3083,767474.6586290001,8.664100186597578,-767474.6586290001,4898,0.055294024677978344,4175,79508,880,2203,0.7145637366201751,27.4158459847014,5,0.0
xgboost,periodic,30,model,1.0,0.0,25.0,88581,3083,802634.6586290001,9.061025035041375,-802634.6586290001,4898,0.055294024677978344,4175,79508,880,2203,0.7145637366201751,27.4158459847014,5,0.0
xgboost,periodic,30,model,1.0,100.0,5.0,88581,3083,756254.6586290001,8.537436455097595,-756254.6586290001,4898,0.055294024677978344,4175,79508,880,2203,0.7145637366201751,27.4158459847014,5,500.0
xgboost,periodic,30,model,1.0,100.0,10.0,88581,3083,767974.6586290001,8.669744737912195,-767974.6586290001,4898,0.055294024677978344,4175,79508,880,2203,0.7145637366201751,27.4158459847014,5,500.0
xgboost,periodic,30,model,1.0,100.0,25.0,88581,3083,803134.6586290001,9.06666958635599,-803134.6586290001,4898,0.055294024677978344,4175,79508,880,2203,0.7145637366201751,27.4158459847014,5,500.0
xgboost,periodic,30,model,1.0,500.0,5.0,88581,3083,758254.6586290001,8.560014660356059,-758254.6586290001,4898,0.055294024677978344,4175,79508,880,2203,0.7145637366201751,27.4158459847014,5,2500.0
xgboost,periodic,30,model,1.0,500.0,10.0,88581,3083,769974.6586290001,8.692322943170659,-769974.6586290001,4898,0.055294024677978344,4175,79508,880,2203,0.7145637366201751,27.4158459847014,5,2500.0
xgboost,periodic,30,model,1.0,500.0,25.0,88581,3083,805134.6586290001,9.089247791614456,-805134.6586290001,4898,0.055294024677978344,4175,79508,880,2203,0.7145637366201751,27.4158459847014,5,2500.0
xgboost,alert,30,model,0.6,0.0,5.0,88581,3083,1022683.257093,11.545176246520134,-1022683.257093,4883,0.055124688138539865,4855,78843,963,2120,0.6876419072332144,36.67922056656296,2,0.0
xgboost,alert,30,model,0.6,0.0,10.0,88581,3083,1038363.257093,11.722189375746492,-1038363.257093,4883,0.055124688138539865,4855,78843,963,2120,0.6876419072332144,36.67922056656296,2,0.0
xgboost,alert,30,model,0.6,0.0,25.0,88581,3083,1085403.257093,12.253228763425565,-1085403.257093,4883,0.055124688138539865,4855,78843,963,2120,0.6876419072332144,36.67922056656296,2,0.0
xgboost,alert,30,model,0.6,100.0,5.0,88581,3083,1022883.257093,11.54743406704598,-1022883.257093,4883,0.055124688138539865,4855,78843,963,2120,0.6876419072332144,36.67922056656296,2,200.0
xgboost,alert,30,model,0.6,100.0,10.0,88581,3083,1038563.257093,11.724447196272338,-1038563.257093,4883,0.055124688138539865,4855,78843,963,2120,0.6876419072332144,36.67922056656296,2,200.0
xgboost,alert,30,model,0.6,100.0,25.0,88581,3083,1085603.257093,12.255486583951411,-1085603.257093,4883,0.055124688138539865,4855,78843,963,2120,0.6876419072332144,36.67922056656296,2,200.0
xgboost,alert,30,model,0.6,500.0,5.0,88581,3083,1023683.257093,11.556465349149367,-1023683.257093,4883,0.055124688138539865,4855,78843,963,2120,0.6876419072332144,36.67922056656296,2,1000.0
xgboost,alert,30,model,0.6,500.0,10.0,88581,3083,1039363.257093,11.733478478375725,-1039363.257093,4883,0.055124688138539865,4855,78843,963,2120,0.6876419072332144,36.67922056656296,2,1000.0
xgboost,alert,30,model,0.6,500.0,25.0,88581,3083,1086403.257093,12.264517866054797,-1086403.257093,4883,0.055124688138539865,4855,78843,963,2120,0.6876419072332144,36.67922056656296,2,1000.0
xgboost,alert,30,model,0.8,0.0,5.0,88581,3083,957243.957699,10.806425279676228,-957243.957699,4883,0.055124688138539865,4855,78843,963,2120,0.6876419072332144,36.67922056656296,2,0.0
xgboost,alert,30,model,0.8,0.0,10.0,88581,3083,972923.957699,10.983438408902586,-972923.957699,4883,0.055124688138539865,4855,78843,963,2120,0.6876419072332144,36.67922056656296,2,0.0
xgboost,alert,30,model,0.8,0.0,25.0,88581,3083,1019963.957699,11.51447779658166,-1019963.957699,4883,0.055124688138539865,4855,78843,963,2120,0.6876419072332144,36.67922056656296,2,0.0
xgboost,alert,30,model,0.8,100.0,5.0,88581,3083,957443.957699,10.808683100202074,-957443.957699,4883,0.055124688138539865,4855,78843,963,2120,0.6876419072332144,36.67922056656296,2,200.0
xgboost,alert,30,model,0.8,100.0,10.0,88581,3083,973123.957699,10.985696229428433,-973123.957699,4883,0.055124688138539865,4855,78843,963,2120,0.6876419072332144,36.67922056656296,2,200.0
xgboost,alert,30,model,0.8,100.0,25.0,88581,3083,1020163.957699,11.516735617107507,-1020163.957699,4883,0.055124688138539865,4855,78843,963,2120,0.6876419072332144,36.67922056656296,2,200.0
xgboost,alert,30,model,0.8,500.0,5.0,88581,3083,958243.957699,10.81771438230546,-958243.957699,4883,0.055124688138539865,4855,78843,963,2120,0.6876419072332144,36.67922056656296,2,1000.0
xgboost,alert,30,model,0.8,500.0,10.0,88581,3083,973923.957699,10.994727511531819,-973923.957699,4883,0.055124688138539865,4855,78843,963,2120,0.6876419072332144,36.67922056656296,2,1000.0
xgboost,alert,30,model,0.8,500.0,25.0,88581,3083,1020963.957699,11.525766899210891,-1020963.957699,4883,0.055124688138539865,4855,78843,963,2120,0.6876419072332144,36.67922056656296,2,1000.0
xgboost,alert,30,model,1.0,0.0,5.0,88581,3083,891804.6583049999,10.067674312832322,-891804.6583049999,4883,0.055124688138539865,4855,78843,963,2120,0.6876419072332144,36.67922056656296,2,0.0
xgboost,alert,30,model,1.0,0.0,10.0,88581,3083,907484.6583049999,10.24468744205868,-907484.6583049999,4883,0.055124688138539865,4855,78843,963,2120,0.6876419072332144,36.67922056656296,2,0.0
